1450.79020233869,1766.57360009127,5193.8829326282,2338.20113351387,-3598.88176295057,15105.7096548818,2698.01255999546,-1077.32249138543,-891.565129613156,-5621.31243582873,2549.62046785393,1609.59782367007,717.606331629187,-4274.18866282256,2683.90067844807,2969.28061909388,2544.85779132354,1238.38511244977,-5805.28887939257,1920.95967566919,-5807.58012977277,-2894.02927896091,-2009.82974485237,-6843.25643765999,-2880.30501611393,4051.84899811795,5935.78461857638,5084.14757775256,-7510.27710895881,1689.45760459074,7009.31990447605,-3552.85152969169,-7725.17805564169,1378.54466459708,-13932.5349668479,-3591.42147794751,3434.56639204511,1386.0821484137,-3616.96128039722,3103.75188093599,3787.45202385656,851.582266741215,7812.65594522671,7161.76602015291,9454.04473112838,-4022.17031203846,-5427.13345356097,-3188.70526675568,2458.91055283404,1772.11738805994,-5732.78055361089,-176.940256582853,-2981.04863622955,-3190.05401521866,-7540.3419552218,-5756.15335486939,-6057.37675484091,-1733.88786992186,12087.7698039927,-16681.320529646,-6145.75917519152,-6117.24496966831,186.211058956733,-10083.1358332662,-21220.6798521223,-2686.50130573389,-9451.34732844217,1405.81160878723,-5298.09336786096,-5640.05034450906,-7893.23679404982,-9651.31836372449,-2452.61767803912,-1112.18617768414,-3495.7946686063,-3119.33589873188,7227.31909519751,-12178.5438074245,-3510.08672888785,-5906.20651066449,1710.07886966148,-5441.2132238602,1263.42632032051,-1184.3686392626,-1547.91982043668,-4995.7939680685,-8706.33693544173,663.79825155458,-7405.40845513526,-11915.2841762739,-6602.88580117867,-190.022649933344,-9356.00501697376,565.545168126165,-7480.717347098,-929.952036899435,-13768.2060487281,-7030.93437196675,-5171.48575278351,-7826.77173628114
-8948.18205160668,-8454.43687457351,2633.40154261085,5744.97153495595,-6714.37989388468,1759.77344941668,-90.0897486183622,4893.20718289026,3727.2082163586,-846.343458675976,4860.42828880486,-3003.22051911817,376.37100590521,1134.56144514389,-3545.45449209021,844.988680260175,7365.56071615812,-7141.20231216315,85.7516898260239,5778.41734780493,-1189.75106896541,-10370.3331080545,-567.065111182832,-6904.67125323674,4241.35535312618,1064.00318820844,979.878223976739,1006.20806034356,-4847.04868834579,3140.2923558278,4098.72934135827,480.072089176966,-5181.10110920611,-8127.29429900472,-3232.43385150317,9396.46099879736,7836.68654474973,-5079.57635954529,-9143.57511753007,3368.36984537157,-2962.03508186659,10897.1827988474,-4442.28864051766,2043.26954825317,-979.518675396113,-6399.77958943187,396.599705367265,-5595.05508729533,2997.7753157493,4812.82301400734,41.25949088155,-2273.6116688464,-4499.74704364386,-6162.22595129449,-159.638604524671,-9514.42779386319,-4797.03122629331,-10129.9549880441,4688.37278436922,-7073.77328244169,-4310.73684646534,-9237.74534546707,-3953.79126034717,-4977.48006740915,1171.75209408807,-10132.0223532627,-8620.34668137555,-1320.5285460873,-15286.2786503205,-14837.0787732538,-5649.62380676065,-10288.3187099881,-846.939576126384,4631.80315013389,-9663.32664079418,-3875.59466668537,-5494.05345210574,-18350.8226576948,5347.28500338332,-908.029305730733,-1834.86623775951,-11396.2798909815,2146.1095684587,-19257.5549808556,-8267.23746482053,-13368.2348336973,-3955.29561918534,-4553.12633330772,-1122.21129313622,-13560.88107038,-6558.39771038482,-938.896799152586,-7880.44972954787,-1479.62105917582,-11318.4884192032,1463.0321773922,-5068.35144140338,7194.82050460211,-9823.71123047436,-5244.96301168688
-4950.15538891724,2366.55788536495,3144.45500612547,3363.99517044059,5823.62601651781,-9031.4435311703,2319.65514385356,-3290.45924889804,3899.8410854405,10282.7247727235,1195.95447270147,7631.05866680252,-17186.6267303289,625.348334284139,5926.4010414033,1656.45847362662,-1668.16642271575,13123.2893047737,-9477.1283202732,-2917.49154032576,-10211.2064227622,4588.64607776544,2137.04124098653,-3926.57909925241,10688.036226629,-4706.03840277087,-1867.13622814685,4990.56636510493,-9470.12146353809,6337.8408998454,-1057.78829752185,4577.40219607257,-6963.54485865702,-810.198801237428,-4845.46465489142,-4463.38624697291,8222.94367088966,2421.0316324487,5813.55636387564,6285.65174830173,9303.69556655136,-5254.15682753239,11942.7483653282,1370.34207868528,-4852.956246104,-6111.85469189538,-487.648494398922,-6930.74600814535,-7688.79967500243,8914.07949346567,-7024.70452266028,-5471.72297401885,-4192.38951877166,-330.134717012565,231.466613114888,-749.953036823008,-6071.38915363403,-12359.285224911,-8369.63333346933,1169.47912141995,-5939.96765337265,-369.746809313391,-3108.79996572752,-7993.04544575191,-8683.47248583894,-3747.58820911167,-7531.39296340761,3138.11865287986,-9366.22302863082,-3600.1477480379,-15627.203821911,-5816.33382776292,428.906290530897,-3782.45083487063,2816.17231593637,2737.39196584066,-1865.24480069192,-8398.27753670846,-20572.1801157027,-6476.10730343305,1739.53927752156,-2532.80690415533,-5998.28929687112,-6550.10838321444,2351.49792348983,-10656.6763766987,-5611.45164918952,-8422.94095954839,-236.008147441591,-4787.3505392599,-6366.88346478,-5373.7400317465,-3175.81532007099,-13649.5153511197,-7457.92246885554,-5773.05738143686,-13011.348950602,520.518636813353,-11316.0176579888,-8023.20530932549
-198.961945607764,-2039.33722669748,-3621.11221984764,-7381.98156073941,-3271.92354675066,-8342.91229942342,-8752.88424310707,1220.04399408222,-11878.3825304653,3643.28853312294,628.257813572897,-3623.31887860891,1698.67633430199,12134.4340580499,1090.87032891671,3615.02942924715,3606.665546672,-414.261066564081,5625.57650192079,1347.67491853051,1037.06902400556,-4603.39929234051,-8695.18375701711,-3715.30792041179,4629.96697151056,3704.23031934043,5839.17837276518,-425.366448232791,3076.76683717781,-4773.72119016738,5349.21519306453,1364.63146906418,-1344.98233370701,447.521088903985,850.507608405091,-2101.88932985741,1260.55599228392,1092.79529988908,-4027.22588844987,516.157185806177,-5536.03923780455,6729.02196116842,4039.02784814966,-2429.3530409018,-5562.87163507806,-1875.44796165224,-943.320296766244,1689.15627604089,159.496614684702,-356.421942334825,-2365.97396063121,-2228.43343772028,-11364.9524392638,-11130.088178785,6359.90943088939,4078.83504747202,-12574.0083904642,-8809.3847161386,-2750.85351793541,-10925.694088685,-360.915638720882,-4388.58877266952,-553.601198083916,3320.19371917337,-421.476690686111,-7490.03165354405,-4039.50930252054,-6290.21288977839,-5481.12362258966,-13965.4049438407,966.601886395312,-4564.03484968571,-9485.56092769368,-2234.16530970339,-3068.23634610162,-7139.76226645626,-6681.51418793936,-3064.64993050811,4449.20966695434,-7026.77984423221,-2597.65847348922,-396.799256913737,-9947.79499573444,-4998.96403657147,-14308.3267879943,228.655423957626,-1569.45918833998,-13540.2974717656,-9708.95390741387,-8903.40145374194,-17727.5221368105,1636.75041137714,-4634.10526754032,-6504.48288099432,-14150.9387715932,-1879.61205678895,3199.34191080073,-9914.09514831656,-2291.95152833624,-5130.25275491933
-6194.77280458191,-3216.35803701559,3141.66982576169,6384.39890148878,1623.25350484083,-4896.54181813474,3559.29974861554,170.600818433522,-2370.6313290676,-4310.47006528155,-1000.21543173057,-8249.0319582868,3066.06412796906,-2782.37264962736,-412.797053944051,-929.282954196851,-3355.0825517776,2906.34561476556,2188.62576549344,-7962.21561744479,-37.3505984504996,-6095.2673440927,-2425.401695339,-4742.59324554167,1040.68718858368,9795.07427182645,-1959.13487120381,-802.609945609636,6736.37552331897,5676.47807738359,-948.31398344349,-640.866015674513,6703.39618903853,-1238.13912341571,1197.62098079384,-4412.51950230048,3703.96189142388,-14500.0004724139,3583.73907206982,3363.71987616336,1284.99844542043,-4121.17296435665,-11368.9626013112,1905.85241025619,-2614.99965857565,-5915.91477523449,6394.92753342136,4954.82687039413,816.261864973974,13920.8645293194,-12751.6041034701,-3392.07285359782,-11406.2892205867,165.857004623586,-10540.8316124932,-4651.52804977984,-3619.51211786297,7545.43026383236,-16708.3756765181,-626.188333072707,-11905.2884682913,2993.47767107047,-8196.40129435869,1614.31872167074,-6136.19401580282,-5129.13039560198,2243.4573525906,-7395.05689343938,-10774.0306751769,-8534.69955442556,-3477.18182615928,-4237.42096502657,-6308.01735269103,2232.28140370855,-7571.44704120649,-3324.35477614274,-6910.4720172524,-9203.03256185874,-2142.94471987398,-9566.06091832071,212.108492374938,-10224.1051287771,-10363.827467616,-10706.6793769549,7711.29314050853,-810.116967362982,-4625.02112527044,-5340.350062401,-1446.41691617276,-6330.0989708916,-3107.79765853102,758.395467045863,-6855.05400407513,-4455.41783661952,-8970.67380967997,-4204.8880813052,3942.17480213046,851.794858739733,-8234.08065358728,-2725.34080342009
874.183641920162,4955.6627808297,1754.11848117813,2857.44512796596,-9010.33240411254,-4240.12057292413,-2171.07659100544,2115.63935288341,-4526.67314420912,5131.91120682482,-144.898562851117,-12567.9348347553,-3607.25598327128,5569.33557416627,-1801.72299630747,-268.848216949708,6968.66366271126,2972.60222247287,-3182.67622119919,-4363.57302056471,3255.07039136219,-4556.70988741402,-1195.4427714835,2391.47018092854,1664.53439619513,-900.060302114824,-5198.69492313946,6677.619207945,10544.8607371385,2803.1620624858,-13127.8844844838,-11395.0641024668,-5643.07806274027,2545.86220333025,2720.94827132732,-11953.6055254706,2634.32982712384,-9715.15303053858,1380.28415480841,4705.79974953642,4094.95891524178,-1608.46858393905,-4877.37115481604,1391.0026748598,6070.47928263359,6488.58585878029,-1036.0300367702,4437.54847953018,8657.01471329356,-330.245412829817,6345.75201562527,-5862.05998553625,-4610.31556914447,-1143.48810622685,-10747.8377664389,-6428.59511536112,-4736.80439136709,2456.81083957855,-18986.8074216586,-4525.56667778234,3792.00868720789,-2433.38698786794,-9473.13818441568,-7169.81609324588,-3405.50846123537,970.586873616518,-3697.59961731053,-1533.73999627247,-9932.9577425556,-6922.9951500785,-8245.49842332139,-11978.3441291535,-13745.7309868764,-8393.62899094059,-4726.32639522541,-10950.010739068,1477.85802184928,-6049.35740250949,-5372.27978162943,-9132.55955471916,1968.76755768607,-2828.91148277821,-2058.3456707854,-7670.56333980206,-7025.26451415684,-4025.98244446218,-5580.76834749118,-1801.91901368906,-15900.2295343308,-4716.91643965101,-13177.660689899,707.543152148741,-8053.65134747194,-10684.4243031662,-12803.6353001396,-2863.54175636609,-5941.09151692597,-9503.00650761172,-12134.5253184481,-5574.02009062067
-4933.83404504796,2525.91009682942,-2607.41111303556,-1626.96123483406,500.534512261878,-5619.3520120266,-2956.67297632577,-471.52046525477,7413.61465604927,1787.6107567556,-3396.36712864613,-3916.87888341205,7404.82822127264,-3588.06289913849,-9374.17271803116,-1207.97954048787,9418.69162628875,2748.66192354695,-4285.94883273492,12472.4047744319,-1111.12940793827,3308.30893970871,1436.67440657099,4627.45349676203,157.743449394753,5773.97125013433,3162.56180867354,4640.0606384968,-3108.13196121758,-1969.20257976439,5668.01969856166,9003.28520170722,1803.47158514402,-496.237557342306,8290.02986051217,-8411.60552174709,-3309.60868514684,10935.8298481011,-4552.02244803121,-9635.86665949519,6760.43993690202,2330.88009140671,-1774.4666831562,5439.58039304834,2080.44144421028,6504.79175550995,-5959.76101481314,-9449.92218287878,1831.2908556867,-2643.95926060951,2280.37845788413,-3674.04359661483,-1800.68732782794,-5706.3568734302,-4465.40509181361,4498.19188743611,-16683.8380210416,-3938.80773488089,-4701.8671095045,-3116.07979252787,-16304.5661291386,-11556.5528756597,-10120.7888128553,-1931.92771696491,-4614.18641021681,-6047.49185293794,4306.32026191792,149.944188114175,-8104.77415295481,-1270.2238851649,-3046.63517736681,-4064.52793971285,-4929.59013039496,-10723.9496110144,-4941.93751293336,-2832.19289287975,-338.563317113901,-10041.4884575498,-6561.97662672466,-6660.74948062793,-8524.58026728555,-2459.39205608122,-9065.86565697806,-2947.11303201336,-8077.54892008698,-16185.750103601,-2542.76210505638,-1539.32138287225,-13971.6679064571,-1416.64401050106,1884.74369179194,-185.241092591,-1306.5611270922,-5741.04111563866,-5475.6981790225,5084.34096495162,-11860.4294307374,-12197.3478491519,-4660.6858129919,-8718.25971537752
-1247.55093079263,1193.82040005666,7315.19748143477,-1044.35737708087,4293.68722146198,3494.30506158654,4667.92830436884,7885.42117413371,-612.572349813037,-2560.69245681295,5103.39659349227,-5327.17219651918,-2058.49901084744,-2427.52679709821,8631.21206851693,-7669.0931230998,-7036.34523241983,3626.45076085837,3491.91600653225,-1917.51632132157,-2408.21517301702,4647.99389914006,-7198.9481718466,-365.472961149923,-438.601835448466,4403.44456839605,3291.90821708315,-3113.76928783927,-5458.77985252957,5581.26616003179,2041.87934730811,-5573.98875324338,9116.09344848437,-51.3470130021171,-1408.12683301587,-2591.78286106445,-1943.49837443145,7422.40857694189,4472.25052561941,-3835.67552499817,-5420.42247983534,-716.628768738157,-2229.16091833769,3873.87967655724,1264.42422060107,11745.926369966,-1928.31424895216,-1554.09457223494,-1225.48408043832,688.359362099603,-4256.08800183598,-4982.5138833429,2879.4582456677,-2606.12285407513,-691.915138707023,-6510.16621763957,-3810.18731988909,-1373.69558103624,-7223.50292021734,-1816.52181978277,4725.10471744921,-1577.75198511876,1746.88574599784,1485.40308778978,1751.15609212173,-9355.2326383797,-5074.30201142218,-11814.577509899,-13520.2834588807,-3560.97694657394,-4707.83495862484,-3846.62369212019,-5682.52207023891,-11471.224943097,-16568.5686431964,-664.985078696521,-9583.14481050765,-1057.74405536784,-6621.94447149708,-10096.746139742,3018.70113106725,-10250.355406792,-6676.88268532831,-6542.67717520645,-10961.0313805574,-3672.04065707518,317.580495698201,-12318.6995603501,-7150.2812483651,-864.570572073122,-9721.54758032154,-10344.2887119454,-3521.5851531349,-1880.96911525804,-4908.29077926905,-6350.1622039882,-3341.38964719154,-2934.74530335026,-5283.90017754597,-3192.13161258678
-2121.63007734671,7086.00077603177,2352.99693773751,3158.26686027028,5691.91538821538,1029.56282520231,4228.01188935839,-1663.6883472193,3793.10520945111,6863.96512147997,-6914.15455434932,-1804.64750750506,5703.63592627896,1381.70883490347,-5456.2247533899,-5529.7971057225,5964.92172164118,-8369.5436715881,-781.499989705821,-3344.06031290423,5349.24600470849,-2230.16645660347,-2625.97560860728,337.326672410563,-16771.7465738467,5008.61029106453,2640.59247359314,-2464.44700669217,10890.0220952491,1268.95062325649,-635.331790913163,9012.08272911547,-1900.0307241686,4059.20975000944,-2999.63140354433,-8693.34052903761,510.402959044421,1537.6383711599,1347.74531710772,-311.215268225745,3913.16341342644,3444.57274159611,-1480.64300323375,8285.0905999381,-7685.8698682744,-1876.05200840306,3587.56405394988,-622.357178687002,8915.53067533293,-2364.05942478735,-5054.13933198323,-7076.61224152453,-5606.57608820911,-10979.3520860999,-3683.94969979596,-6179.46884778812,-16304.5921575328,-4347.25971795729,1399.55856217097,387.9178815283,-1108.04592552126,-11657.5203697429,-3733.49567969998,-9069.75561382208,139.242051015573,3920.88962351472,-4305.2002352693,-2724.6958845885,-8199.85457032147,382.919918451236,-7155.96086992282,-11678.0700283284,320.416088038143,-10089.8485905477,-15049.0591947436,2033.01187561918,-8743.48558112009,-621.916192463444,-1259.06302651558,-15277.3988000837,-5276.44288385277,-9941.5120521543,-1258.18323832229,-3127.44770151601,40.7168114444256,-1123.22576899394,168.070746903018,-6627.8962582597,-4683.88096843237,2753.4081707583,-6250.62837802513,-8623.99095662564,3590.68404076357,-8660.25124304788,-8496.09351535654,2707.0117438258,2052.96130450881,-12707.4106140051,-13117.073098846,-1363.98982051711
-7695.66046117716,-5831.43617529489,2867.01775887628,-1324.00066915353,1175.70218384548,1221.55054687588,3777.39084742595,-2164.98647293584,-2968.93452440121,-2463.97272704654,-5715.00265498873,-707.269829051836,-7742.26259038723,8641.79301055476,13082.977726365,2546.53859959936,-2917.8999646337,1185.84926228205,6617.75426816132,-1114.49875310927,-9954.07595428014,2295.49749496781,-814.509863197969,1383.72649621206,5019.15302347425,2165.14545117064,-2007.72227513642,4194.26893077612,-5463.24813524285,6218.66311332667,3627.04729348362,10893.404490935,3934.4963123276,-3696.01500394597,-5217.17802038263,1198.63039562575,1024.72207958742,7862.50271894841,-6349.21214175064,-1112.86369610165,-4725.8984896843,4713.51264482009,-6680.83585216727,-3039.59575147022,-2455.51506183522,-2786.44450112496,-1353.44263308606,3579.97433471717,-4448.06296486889,6019.37834089198,-4646.42872264966,-11495.457409185,-11906.2030815212,-3997.12192919839,-6750.33348492506,-10480.4398810027,-11895.5391291844,-7014.32246897167,-2297.38493122376,-5285.36043421987,-3282.16460129972,930.717588844119,-2241.40281805171,-10226.3696558583,-12139.1601286382,-4792.06474881148,-3791.00456534757,-3406.7188679895,-5046.42434080067,-3647.2736311867,-291.008786700952,-1154.08070011332,-9106.80790851266,-7364.76468282123,-9347.82629002372,-3407.50028673735,-7194.92774260296,-9564.41817751077,8546.23262706682,-1222.24065881041,-11092.2497420883,-2516.26505408412,-15057.924490726,-1951.94112211338,-6488.7296922463,957.681914673171,1098.12952754259,-3525.21033976466,4410.19300492683,-302.001103091589,-6714.73845522124,-3604.42431093304,-9009.9452076475,-9561.00444588297,-2788.31080751325,-5576.84939434573,-5072.46516196006,-7478.85920906435,-4503.01484669497,-4908.81892950614
